ZIP,DATE,TIME,TYPE
90606,2016-10-04,01:10:00,GRAND THEFT AUTO
90220,2016-11-20,12:11:00,BURGLARY
90701,2016-10-16,02:10:00,VEHICLE / BOATING LAWS
90220,2016-11-28,01:11:24,LARCENY THEFT
90723,2016-10-16,06:10:00,VEHICLE / BOATING LAWS
90059,2016-10-30,06:10:30,VANDALISM
90262,2016-11-06,01:11:00,GRAND THEFT AUTO
90001,2016-12-03,02:12:00,FORGERY
91780,2016-11-30,01:11:00,VEHICLE / BOATING LAWS
91107,2016-11-30,04:11:00,BURGLARY
90706,2016-11-17,03:11:00,AGGRAVATED ASSAULT
90022,2016-11-25,02:11:00,VANDALISM
91301,2016-11-19,06:11:00,LARCENY THEFT
91770,2016-11-28,12:11:00,LARCENY THEFT
91770,2016-11-30,02:11:30,LARCENY THEFT
90703,2016-10-05,11:10:30,FRAUD AND NSF CHECKS
90265,2016-09-29,02:09:00,LARCENY THEFT
91770,2016-11-28,03:11:00,LARCENY THEFT
90703,2016-11-27,08:11:32,GRAND THEFT AUTO
90723,2016-08-08,07:08:00,LARCENY THEFT
90012,2016-09-22,03:09:00,AGGRAVATED ASSAULT
90040,2016-11-16,01:11:00,LARCENY THEFT
90723,2016-07-25,08:07:00,LARCENY THEFT
90012,2016-11-25,03:11:00,NON-AGGRAVATED ASSAULTS
90723,2016-06-27,03:06:30,LARCENY THEFT
90723,2016-08-11,08:08:00,LARCENY THEFT
90723,2016-08-29,03:08:00,VANDALISM
91789,2016-11-19,08:11:00,VANDALISM
90723,2016-05-04,07:05:00,FORGERY
93536,2016-11-04,12:11:00,GRAND THEFT AUTO
91765,2016-11-21,11:11:00,VANDALISM
90262,2016-09-28,07:09:00,SEX OFFENSES MISDEMEANORS
90717,2016-11-27,09:11:30,LARCENY THEFT
90703,2016-11-28,12:11:00,LARCENY THEFT
90018,2016-10-06,07:10:00,MISDEMEANORS MISCELLANEOUS
90262,2016-09-28,06:09:00,SEX OFFENSES MISDEMEANORS
91011,2016-07-30,03:07:00,DRUNK DRIVING VEHICLE / BOAT
90040,2016-11-14,01:11:30,BURGLARY
90012,2016-11-27,08:11:00,AGGRAVATED ASSAULT
90292,2016-11-13,01:11:00,FRAUD AND NSF CHECKS
90650,2016-10-28,05:10:00,FELONIES MISCELLANEOUS
90703,2016-11-26,03:11:00,LARCENY THEFT
90012,2016-12-01,08:12:00,AGGRAVATED ASSAULT
90059,2016-10-11,08:10:00,NARCOTICS
90717,2016-11-25,03:11:00,LARCENY THEFT
91001,2016-10-10,01:10:30,BURGLARY
91001,2016-11-08,01:11:00,LARCENY THEFT
90502,2016-11-27,11:11:00,NARCOTICS
90220,2016-11-21,02:11:00,LIQUOR LAWS
90220,2016-11-21,01:11:00,VAGRANCY
90275,2016-11-21,09:11:00,SEX OFFENSES MISDEMEANORS
90606,2016-11-30,09:11:00,LARCENY THEFT
90717,2016-12-08,07:12:00,NARCOTICS
91773,2016-11-27,06:11:07,LARCENY THEFT
90660,2016-11-26,03:11:00,LARCENY THEFT
90059,2016-11-07,04:11:00,LARCENY THEFT
91789,2016-09-16,11:09:30,FRAUD AND NSF CHECKS
90044,2016-09-01,05:09:00,AGGRAVATED ASSAULT
91770,2016-05-09,06:05:00,VANDALISM
91214,2016-11-29,01:11:00,LARCENY THEFT
91770,2016-09-23,08:09:00,BURGLARY
91733,2016-10-27,06:10:00,VEHICLE / BOATING LAWS
90605,2016-11-28,02:11:00,MISDEMEANORS MISCELLANEOUS
90063,2016-10-26,05:10:00,ROBBERY
91301,2016-11-08,08:11:00,BURGLARY
91773,2016-11-28,01:11:00,LARCENY THEFT
90638,2016-11-18,10:11:00,LARCENY THEFT
90012,2016-08-09,04:08:00,NON-AGGRAVATED ASSAULTS
90012,2016-08-16,07:08:00,NON-AGGRAVATED ASSAULTS
90013,2016-11-19,11:11:00,VANDALISM
90715,2016-11-30,02:11:00,VANDALISM
91702,2016-06-23,01:06:00,BURGLARY
90650,2016-02-11,10:02:00,NARCOTICS
90703,2016-09-05,10:09:00,VEHICLE / BOATING LAWS
90012,2016-02-29,07:02:00,AGGRAVATED ASSAULT
90012,2016-06-25,09:06:05,AGGRAVATED ASSAULT
90012,2016-07-09,06:07:10,NON-AGGRAVATED ASSAULTS
90012,2016-06-21,10:06:22,AGGRAVATED ASSAULT
90012,2016-08-31,07:08:00,VANDALISM
90012,2016-06-28,11:06:00,AGGRAVATED ASSAULT
90012,2016-04-27,06:04:00,NON-AGGRAVATED ASSAULTS
90012,2016-07-10,06:07:00,NON-AGGRAVATED ASSAULTS
90012,2016-02-20,06:02:00,AGGRAVATED ASSAULT
90012,2016-04-26,12:04:00,VANDALISM
91001,2016-11-23,12:11:00,FORGERY
90262,2016-03-20,01:03:28,VANDALISM
90022,2016-10-23,09:10:19,VANDALISM
90012,2016-10-20,08:10:00,NON-AGGRAVATED ASSAULTS
90012,2016-08-11,07:08:00,LIQUOR LAWS
90012,2016-06-05,10:06:09,VANDALISM
90012,2016-10-20,03:10:00,NON-AGGRAVATED ASSAULTS
90012,2016-07-29,09:07:12,WEAPON LAWS
90021,2016-11-27,07:11:00,ROBBERY
90048,2016-11-20,11:11:00,ROBBERY
91770,2016-11-23,01:11:00,LARCENY THEFT
91770,2016-11-06,02:11:00,FRAUD AND NSF CHECKS
91355,2016-11-28,09:11:00,NON-AGGRAVATED ASSAULTS
91770,2016-11-24,02:11:00,LARCENY THEFT
90262,2016-12-21,01:12:00,VEHICLE / BOATING LAWS
90712,2016-11-21,12:11:00,LARCENY THEFT
90262,2016-12-05,10:12:35,VEHICLE / BOATING LAWS
90022,2016-09-24,12:09:00,FORCIBLE RAPE
90706,2016-11-22,11:11:00,LARCENY THEFT
90221,2016-08-12,01:08:54,SEX OFFENSES FELONIES
91010,2016-11-21,02:11:00,BURGLARY
90250,2016-12-26,11:12:00,LARCENY THEFT
90723,2016-11-18,11:11:00,LARCENY THEFT
91733,2016-10-30,06:10:00,AGGRAVATED ASSAULT
91780,2016-11-22,06:11:30,LARCENY THEFT
90650,2016-09-14,06:09:00,LARCENY THEFT
90716,2016-11-21,06:11:00,VANDALISM
91775,2016-10-30,08:10:00,AGGRAVATED ASSAULT
90044,2016-09-02,11:09:00,VANDALISM
90723,2016-10-25,07:10:00,GRAND THEFT AUTO
90260,2016-11-10,06:11:00,NARCOTICS
90001,2016-05-18,11:05:00,NON-AGGRAVATED ASSAULTS
90022,2016-03-04,07:03:00,VANDALISM
90012,2016-10-14,08:10:00,LARCENY THEFT
90044,2016-11-26,09:11:00,ROBBERY
90706,2016-11-22,10:11:00,LARCENY THEFT
91744,2016-10-30,08:10:00,OFFENSES AGAINST FAMILY
91007,2016-11-28,12:11:00,BURGLARY
90606,2016-07-16,11:07:00,BURGLARY
90606,2016-11-26,07:11:00,VANDALISM
90001,2016-08-26,04:08:00,NARCOTICS
91302,2016-09-03,01:09:00,NARCOTICS
91773,2016-07-07,10:07:00,GRAND THEFT AUTO
90660,2016-11-25,08:11:00,LARCENY THEFT
90660,2016-11-26,06:11:00,VANDALISM
90660,2016-08-31,09:08:00,LARCENY THEFT
90717,2016-06-12,06:06:00,NARCOTICS
91355,2016-11-24,12:11:00,LARCENY THEFT
90731,2016-06-18,04:06:00,NARCOTICS
90731,2016-06-20,08:06:00,NARCOTICS
91010,2016-07-19,12:07:00,WEAPON LAWS
91384,2016-07-17,06:07:00,VANDALISM
91384,2016-10-07,12:10:00,NON-AGGRAVATED ASSAULTS
91384,2016-10-07,09:10:00,NON-AGGRAVATED ASSAULTS
91384,2016-08-19,07:08:00,WEAPON LAWS
90706,2016-11-23,03:11:00,LARCENY THEFT
91384,2016-10-14,03:10:00,NON-AGGRAVATED ASSAULTS
90044,2016-06-18,10:06:03,VEHICLE / BOATING LAWS
91384,2016-10-24,01:10:00,AGGRAVATED ASSAULT
91384,2016-10-20,08:10:00,NON-AGGRAVATED ASSAULTS
90660,2016-11-27,03:11:00,VANDALISM
91384,2016-07-25,12:07:00,NON-AGGRAVATED ASSAULTS
90262,2016-07-31,12:07:00,AGGRAVATED ASSAULT
90746,2016-11-23,08:11:30,MISDEMEANORS MISCELLANEOUS
90044,2016-04-30,08:04:00,VEHICLE / BOATING LAWS
91107,2016-05-18,05:05:00,NARCOTICS
90706,2016-01-23,02:01:00,NARCOTICS
90044,2016-04-30,04:04:00,VEHICLE / BOATING LAWS
90255,2016-10-24,03:10:00,NON-AGGRAVATED ASSAULTS
91107,2016-05-19,04:05:00,NARCOTICS
91321,2016-12-06,03:12:00,LARCENY THEFT
90706,2016-01-26,09:01:00,NARCOTICS
90044,2016-11-26,11:11:00,AGGRAVATED ASSAULT
90701,2016-08-19,02:08:00,NARCOTICS
90660,2016-08-05,06:08:00,VEHICLE / BOATING LAWS
90706,2016-08-17,10:08:00,NARCOTICS
90660,2016-11-08,11:11:00,VEHICLE / BOATING LAWS
90660,2016-11-05,08:11:24,VEHICLE / BOATING LAWS
90723,2016-08-25,12:08:00,NARCOTICS
91321,2016-11-08,02:11:00,VEHICLE / BOATING LAWS
90606,2016-11-09,12:11:00,VEHICLE / BOATING LAWS
90723,2016-08-26,07:08:00,NARCOTICS
90660,2016-12-14,11:12:00,NARCOTICS
90606,2016-12-14,09:12:00,NARCOTICS
90712,2016-12-28,02:12:00,VANDALISM
91107,2016-01-09,08:01:00,NARCOTICS
91733,2016-08-03,09:08:00,NON-AGGRAVATED ASSAULTS
90660,2016-12-16,08:12:00,NARCOTICS
91107,2016-05-25,10:05:00,NARCOTICS
90712,2016-11-24,09:11:30,LARCENY THEFT
91101,2016-05-28,06:05:00,NARCOTICS
90706,2016-10-04,01:10:00,ROBBERY
90706,2016-06-27,11:06:30,MISDEMEANORS MISCELLANEOUS
91780,2016-06-06,03:06:00,NARCOTICS
90716,2016-08-10,07:08:00,ROBBERY
91745,2016-09-23,10:09:00,WEAPON LAWS
91355,2016-08-03,12:08:00,OFFENSES AGAINST FAMILY
93535,2016-07-15,09:07:00,NON-AGGRAVATED ASSAULTS
90650,2016-11-06,05:11:00,LARCENY THEFT
90745,2016-12-22,06:12:00,DRUNK / ALCOHOL / DRUGS
91387,2016-02-22,12:02:00,SEX OFFENSES FELONIES
93552,2016-12-04,08:12:00,LARCENY THEFT
90044,2016-10-11,08:10:00,WEAPON LAWS
90040,2016-10-04,02:10:00,LIQUOR LAWS
91733,2016-09-20,11:09:00,NARCOTICS
90706,2016-12-09,10:12:00,VEHICLE / BOATING LAWS
90044,2016-02-20,11:02:00,NARCOTICS
90745,2016-05-01,05:05:03,WEAPON LAWS
90063,2016-10-16,12:10:00,NON-AGGRAVATED ASSAULTS
91773,2016-11-25,10:11:00,BURGLARY
90703,2016-11-12,03:11:00,FELONIES MISCELLANEOUS
90023,2016-10-16,07:10:00,NON-AGGRAVATED ASSAULTS
90638,2016-10-30,06:10:00,BURGLARY
90703,2016-09-01,11:09:00,LARCENY THEFT
90650,2016-09-21,05:09:00,MISDEMEANORS MISCELLANEOUS
90650,2016-08-18,03:08:00,FELONIES MISCELLANEOUS
90717,2016-09-30,10:09:00,NON-AGGRAVATED ASSAULTS
91301,2016-03-08,11:03:44,FRAUD AND NSF CHECKS
90650,2016-04-15,07:04:00,VEHICLE / BOATING LAWS
90262,2016-10-30,05:10:00,LARCENY THEFT
90260,2016-11-10,05:11:00,SEX OFFENSES MISDEMEANORS
91214,2016-10-29,10:10:00,VEHICLE / BOATING LAWS
91702,2016-10-24,07:10:00,VEHICLE / BOATING LAWS
91748,2016-11-12,01:11:00,LARCENY THEFT
90650,2016-11-06,01:11:30,LARCENY THEFT
90044,2016-09-26,09:09:00,NON-AGGRAVATED ASSAULTS
91765,2016-01-22,11:01:30,LARCENY THEFT
90650,2016-11-07,06:11:00,LARCENY THEFT
90022,2016-04-16,03:04:00,MISDEMEANORS MISCELLANEOUS
90723,2016-12-22,01:12:30,BURGLARY
90044,2016-11-02,12:11:00,NON-AGGRAVATED ASSAULTS
90650,2016-11-04,03:11:00,LARCENY THEFT
90262,2016-11-01,02:11:00,LARCENY THEFT
90220,2016-09-22,11:09:00,AGGRAVATED ASSAULT
90220,2016-09-20,10:09:00,AGGRAVATED ASSAULT
90220,2016-09-24,05:09:00,AGGRAVATED ASSAULT
93551,2016-11-29,04:11:30,BURGLARY
90604,2016-10-16,06:10:00,NON-AGGRAVATED ASSAULTS
91789,2016-07-08,07:07:00,NON-AGGRAVATED ASSAULTS
90712,2016-12-16,04:12:00,GRAND THEFT AUTO
90605,2016-10-30,12:10:00,GRAND THEFT AUTO
90220,2016-10-03,11:10:00,MISDEMEANORS MISCELLANEOUS
90012,2016-02-01,08:02:00,BURGLARY
90262,2016-10-28,09:10:00,WEAPON LAWS
90606,2016-10-28,10:10:00,AGGRAVATED ASSAULT
90023,2016-01-01,12:01:00,VANDALISM
90270,2016-11-06,04:11:00,GRAND THEFT AUTO
91354,2016-11-01,02:11:00,VEHICLE / BOATING LAWS
90022,2016-06-24,10:06:06,MISDEMEANORS MISCELLANEOUS
91765,2016-10-18,03:10:00,AGGRAVATED ASSAULT
90012,2016-06-02,07:06:00,LIQUOR LAWS
90650,2016-10-08,11:10:00,VEHICLE / BOATING LAWS
91773,2016-08-10,03:08:00,GRAND THEFT AUTO
90706,2016-10-22,01:10:00,LARCENY THEFT
90040,2016-11-15,11:11:30,LARCENY THEFT
90061,2016-02-06,08:02:00,CRIMINAL HOMICIDE
90706,2016-09-03,03:09:00,GRAND THEFT AUTO
90745,2016-11-09,12:11:30,BURGLARY
90703,2016-11-17,11:11:00,LARCENY THEFT
91733,2016-11-23,05:11:00,VEHICLE / BOATING LAWS
90638,2016-09-19,12:09:00,VEHICLE / BOATING LAWS
90262,2016-11-05,03:11:24,NON-AGGRAVATED ASSAULTS
90601,2016-07-19,07:07:00,VEHICLE / BOATING LAWS
90262,2016-12-26,11:12:17,NON-AGGRAVATED ASSAULTS
90262,2016-10-04,04:10:19,NARCOTICS
90606,2016-12-02,07:12:30,BURGLARY
90404,2016-11-27,08:11:00,LARCENY THEFT
90262,2016-12-09,03:12:00,LARCENY THEFT
90063,2016-10-11,12:10:55,ARSON
90660,2016-11-21,12:11:39,VEHICLE / BOATING LAWS
90022,2016-12-24,02:12:00,NON-AGGRAVATED ASSAULTS
91773,2016-10-27,05:10:30,LARCENY THEFT
90262,2016-11-18,06:11:00,LARCENY THEFT
91001,2016-11-15,01:11:00,BURGLARY
91744,2016-09-27,02:09:00,MISDEMEANORS MISCELLANEOUS
90270,2016-02-26,11:02:00,BURGLARY
90022,2016-02-27,03:02:00,BURGLARY
91321,2016-10-19,03:10:00,VEHICLE / BOATING LAWS
91744,2016-09-28,06:09:00,NARCOTICS
90660,2016-11-13,05:11:00,VANDALISM
90304,2016-11-20,12:11:00,NON-AGGRAVATED ASSAULTS
90001,2016-11-19,01:11:00,LARCENY THEFT
90222,2016-06-24,08:06:00,AGGRAVATED ASSAULT
90274,2016-08-21,06:08:00,FORGERY
90265,2016-07-31,08:07:30,LARCENY THEFT
90265,2016-07-18,05:07:00,VANDALISM
90262,2016-12-21,05:12:00,LARCENY THEFT
90022,2016-10-15,03:10:00,NON-AGGRAVATED ASSAULTS
90606,2016-08-21,03:08:30,LARCENY THEFT
90001,2016-11-19,11:11:00,LARCENY THEFT
90706,2016-10-21,07:10:00,NARCOTICS
90638,2016-10-19,04:10:00,NARCOTICS
90221,2016-12-23,11:12:09,AGGRAVATED ASSAULT
90040,2016-11-15,10:11:49,LARCENY THEFT
91745,2016-12-17,11:12:00,LARCENY THEFT
90717,2016-10-20,03:10:00,AGGRAVATED ASSAULT
93535,2016-11-15,09:11:00,BURGLARY
90262,2016-11-05,08:11:00,LARCENY THEFT
90022,2016-11-19,12:11:00,GRAND THEFT AUTO
90262,2016-11-01,03:11:00,AGGRAVATED ASSAULT
90255,2016-10-31,04:10:00,LARCENY THEFT
90723,2016-11-21,09:11:30,GRAND THEFT AUTO
90069,2016-12-16,09:12:30,BURGLARY
90260,2016-10-16,12:10:00,VEHICLE / BOATING LAWS
91780,2016-12-16,02:12:00,BURGLARY
90022,2016-12-13,05:12:00,VEHICLE / BOATING LAWS
90011,2016-08-18,10:08:00,WEAPON LAWS
90012,2016-08-11,05:08:00,FELONIES MISCELLANEOUS
90012,2016-10-16,05:10:00,LARCENY THEFT
90660,2016-12-18,02:12:00,LARCENY THEFT
93550,2016-05-24,04:05:00,GRAND THEFT AUTO
93551,2016-11-24,06:11:00,GRAND THEFT AUTO
90067,2016-11-29,03:11:00,ROBBERY
93550,2016-08-06,12:08:00,WEAPON LAWS
91780,2016-11-07,07:11:00,BURGLARY
90706,2016-11-22,02:11:00,FRAUD AND NSF CHECKS
93550,2016-11-25,09:11:00,FRAUD AND NSF CHECKS
91765,2016-04-15,03:04:00,NARCOTICS
90723,2016-11-22,03:11:00,BURGLARY
90044,2016-11-21,05:11:00,GRAND THEFT AUTO
90650,2016-11-13,02:11:00,GRAND THEFT AUTO
91789,2016-03-09,11:03:00,NARCOTICS
90638,2016-02-10,05:02:00,NON-AGGRAVATED ASSAULTS
93552,2016-11-10,04:11:00,FELONIES MISCELLANEOUS
90745,2016-06-22,11:06:00,FRAUD AND NSF CHECKS
90044,2016-10-24,06:10:00,GRAND THEFT AUTO
90703,2016-11-28,09:11:00,VANDALISM
93550,2016-11-25,06:11:30,VANDALISM
91702,2016-11-23,12:11:30,BURGLARY
93552,2016-11-24,12:11:00,BURGLARY
90712,2016-10-17,04:10:00,NARCOTICS
91744,2016-11-29,02:11:00,GRAND THEFT AUTO
91789,2016-11-29,03:11:00,LARCENY THEFT
90249,2016-10-11,05:10:00,AGGRAVATED ASSAULT
90713,2016-11-22,12:11:30,VANDALISM
90706,2016-11-20,02:11:30,GRAND THEFT AUTO
93591,2016-12-10,07:12:00,OFFENSES AGAINST FAMILY
90723,2016-12-27,11:12:00,LARCENY THEFT
91775,2016-11-05,10:11:00,LIQUOR LAWS
91770,2016-01-06,01:01:00,LARCENY THEFT
90706,2016-12-24,10:12:30,BURGLARY
91350,2016-10-26,01:10:00,WEAPON LAWS
90650,2016-11-22,11:11:00,VEHICLE / BOATING LAWS
93552,2016-11-26,07:11:00,NARCOTICS
90713,2016-12-03,01:12:00,LARCENY THEFT
90745,2016-10-14,01:10:00,VEHICLE / BOATING LAWS
90262,2016-09-17,02:09:00,VANDALISM
91770,2016-11-29,12:11:00,VANDALISM
90650,2016-11-20,06:11:00,LARCENY THEFT
90056,2016-09-09,10:09:00,LARCENY THEFT
90605,2016-12-29,09:12:00,MISDEMEANORS MISCELLANEOUS
90262,2016-11-03,12:11:00,DISORDERLY CONDUCT
90262,2016-12-31,08:12:00,GRAND THEFT AUTO
91351,2016-11-29,12:11:00,ROBBERY
90638,2016-10-04,08:10:00,NARCOTICS
91745,2016-02-23,03:02:00,FRAUD AND NSF CHECKS
90660,2016-11-29,07:11:00,LARCENY THEFT
90712,2016-11-22,08:11:00,GRAND THEFT AUTO
90262,2016-11-23,03:11:00,LARCENY THEFT
90604,2016-09-08,06:09:00,NARCOTICS
90262,2016-11-20,03:11:00,LARCENY THEFT
90220,2016-10-25,05:10:06,GRAND THEFT AUTO
90222,2016-07-12,12:07:00,FORGERY
93550,2016-08-01,12:08:00,SEX OFFENSES MISDEMEANORS
90248,2016-10-02,02:10:00,AGGRAVATED ASSAULT
91745,2016-11-29,04:11:00,FELONIES MISCELLANEOUS
90650,2016-11-21,02:11:00,LARCENY THEFT
93550,2016-11-26,09:11:30,LARCENY THEFT
91733,2016-07-31,04:07:00,VANDALISM
90063,2016-10-25,11:10:00,GRAND THEFT AUTO
90262,2016-11-27,12:11:00,GRAND THEFT AUTO
90660,2016-11-29,08:11:00,LARCENY THEFT
90262,2016-11-20,11:11:00,VANDALISM
90262,2016-12-03,02:12:00,LARCENY THEFT
90604,2016-11-21,01:11:00,LARCENY THEFT
91301,2016-01-11,07:01:00,MISDEMEANORS MISCELLANEOUS
90250,2016-12-09,10:12:00,NARCOTICS
91010,2016-10-26,11:10:00,BURGLARY
93551,2016-11-26,02:11:00,NON-AGGRAVATED ASSAULTS
90063,2016-03-26,12:03:00,VANDALISM
90012,2016-09-15,09:09:11,LIQUOR LAWS
91754,2016-11-14,01:11:00,VEHICLE / BOATING LAWS
90012,2016-07-01,12:07:00,NON-AGGRAVATED ASSAULTS
90012,2016-11-24,08:11:34,NON-AGGRAVATED ASSAULTS
90012,2016-05-22,06:05:00,VANDALISM
90262,2016-04-03,09:04:05,NON-AGGRAVATED ASSAULTS
90304,2016-12-17,01:12:00,FELONIES MISCELLANEOUS
90262,2016-02-07,12:02:38,NON-AGGRAVATED ASSAULTS
90262,2016-09-11,05:09:06,FELONIES MISCELLANEOUS
90262,2016-09-01,04:09:44,NON-AGGRAVATED ASSAULTS
90262,2016-10-06,12:10:45,NON-AGGRAVATED ASSAULTS
90029,2016-11-15,08:11:00,VEHICLE / BOATING LAWS
91361,2016-11-16,05:11:00,FRAUD AND NSF CHECKS
91384,2016-11-25,08:11:00,NON-AGGRAVATED ASSAULTS
90638,2016-08-02,06:08:00,NARCOTICS
90605,2016-08-08,12:08:00,NARCOTICS
90746,2016-08-28,09:08:00,LARCENY THEFT
90606,2016-11-29,10:11:00,VANDALISM
91001,2016-12-21,02:12:00,LARCENY THEFT
90703,2016-12-28,08:12:16,FELONIES MISCELLANEOUS
90638,2016-08-06,08:08:00,NARCOTICS
90638,2016-08-25,04:08:00,NARCOTICS
90605,2016-11-14,10:11:00,MISDEMEANORS MISCELLANEOUS
91770,2016-11-01,01:11:00,LARCENY THEFT
91765,2016-11-02,02:11:30,LARCENY THEFT
93534,2016-09-04,01:09:00,WEAPON LAWS
91724,2016-11-14,10:11:00,MISDEMEANORS MISCELLANEOUS
90063,2016-12-13,09:12:00,LARCENY THEFT
93551,2016-09-03,06:09:00,AGGRAVATED ASSAULT
93551,2016-08-07,07:08:00,AGGRAVATED ASSAULT
93551,2016-02-15,02:02:00,LARCENY THEFT
93551,2016-02-15,01:02:00,LARCENY THEFT
93551,2016-03-08,07:03:00,FELONIES MISCELLANEOUS
90262,2016-11-29,06:11:00,LARCENY THEFT
93551,2016-11-27,03:11:00,LARCENY THEFT
91001,2016-08-04,09:08:00,VEHICLE / BOATING LAWS
90304,2016-11-15,08:11:00,MISDEMEANORS MISCELLANEOUS
90044,2016-11-20,03:11:00,NON-AGGRAVATED ASSAULTS
91733,2016-08-22,01:08:30,BURGLARY
90260,2016-11-05,07:11:00,WEAPON LAWS
90304,2016-11-03,02:11:00,AGGRAVATED ASSAULT
91355,2016-11-08,11:11:00,VEHICLE / BOATING LAWS
90717,2016-08-06,09:08:00,OFFENSES AGAINST FAMILY
90063,2016-02-04,11:02:00,NARCOTICS
90044,2016-11-12,07:11:00,ROBBERY
90047,2016-11-12,09:11:00,ROBBERY
90047,2016-11-12,11:11:00,ROBBERY
90220,2016-12-01,10:12:00,NARCOTICS
91745,2016-10-10,12:10:00,FRAUD AND NSF CHECKS
91608,2016-08-31,12:08:00,LARCENY THEFT
91770,2016-10-11,12:10:00,LARCENY THEFT
91770,2016-10-10,09:10:00,LARCENY THEFT
90638,2016-09-06,01:09:30,BURGLARY
90723,2016-06-02,11:06:00,NON-AGGRAVATED ASSAULTS
90230,2016-11-13,12:11:30,BURGLARY
90650,2016-11-19,12:11:00,VEHICLE / BOATING LAWS
90220,2016-11-25,10:11:00,GRAND THEFT AUTO
90280,2016-10-12,01:10:30,LARCENY THEFT
90001,2016-10-07,03:10:00,NARCOTICS
90280,2016-10-12,11:10:00,LARCENY THEFT
91770,2016-10-27,08:10:00,FRAUD AND NSF CHECKS
90001,2016-09-20,04:09:00,NARCOTICS
90002,2016-11-10,08:11:00,GRAND THEFT AUTO
90260,2016-08-04,03:08:00,LARCENY THEFT
90220,2016-10-31,02:10:00,WEAPON LAWS
90002,2016-11-10,12:11:00,LIQUOR LAWS
90022,2016-02-05,03:02:00,FELONIES MISCELLANEOUS
90703,2016-03-11,06:03:00,LARCENY THEFT
90703,2016-04-05,06:04:10,FELONIES MISCELLANEOUS
90703,2016-09-24,11:09:30,FRAUD AND NSF CHECKS
90703,2016-02-01,08:02:00,FRAUD AND NSF CHECKS
90262,2016-12-24,11:12:00,MISDEMEANORS MISCELLANEOUS
90638,2016-11-23,05:11:00,LARCENY THEFT
90605,2016-06-20,12:06:00,LARCENY THEFT
90650,2016-11-18,08:11:00,NON-AGGRAVATED ASSAULTS
91601,2016-11-16,12:11:00,FRAUD AND NSF CHECKS
91733,2016-11-04,02:11:30,BURGLARY
90638,2016-11-18,12:11:00,FRAUD AND NSF CHECKS
90262,2016-12-13,07:12:00,LIQUOR LAWS
91001,2016-11-05,05:11:00,BURGLARY
90222,2016-07-18,10:07:00,AGGRAVATED ASSAULT
90022,2016-02-17,09:02:00,FORCIBLE RAPE
90802,2016-04-06,10:04:22,MISDEMEANORS MISCELLANEOUS
90503,2016-08-26,02:08:00,NARCOTICS
90012,2016-11-09,02:11:00,AGGRAVATED ASSAULT
90220,2016-11-05,11:11:00,LARCENY THEFT
90222,2016-08-18,06:08:00,AGGRAVATED ASSAULT
90220,2016-12-19,03:12:00,ROBBERY
90059,2016-08-11,04:08:00,SEX OFFENSES FELONIES
91733,2016-02-08,05:02:00,FORCIBLE RAPE
91355,2016-08-25,07:08:00,FELONIES MISCELLANEOUS
90604,2016-11-24,01:11:00,WEAPON LAWS
90250,2016-08-04,08:08:00,WEAPON LAWS
90745,2016-11-25,10:11:30,GRAND THEFT AUTO
90221,2016-05-13,01:05:30,VANDALISM
91744,2016-09-20,08:09:00,WEAPON LAWS
91748,2016-12-26,05:12:00,NON-AGGRAVATED ASSAULTS
91748,2016-09-27,05:09:00,VAGRANCY
91748,2016-11-01,12:11:00,NARCOTICS
90027,2016-11-28,10:11:00,NON-AGGRAVATED ASSAULTS
90262,2016-08-31,07:08:00,VEHICLE / BOATING LAWS
90262,2016-09-01,12:09:00,VEHICLE / BOATING LAWS
90262,2016-09-02,06:09:00,VEHICLE / BOATING LAWS
90262,2016-09-03,06:09:00,VEHICLE / BOATING LAWS
90262,2016-09-04,09:09:00,VEHICLE / BOATING LAWS
90001,2016-11-27,07:11:00,LARCENY THEFT
90262,2016-09-06,01:09:00,VEHICLE / BOATING LAWS
90746,2016-10-29,07:10:00,VEHICLE / BOATING LAWS
90262,2016-09-06,08:09:00,VEHICLE / BOATING LAWS
90745,2016-09-20,10:09:00,NARCOTICS
90746,2016-03-23,08:03:00,NARCOTICS
90270,2016-05-24,12:05:00,VEHICLE / BOATING LAWS
90262,2016-09-13,08:09:00,VEHICLE / BOATING LAWS
90605,2016-07-05,11:07:00,FRAUD AND NSF CHECKS
90262,2016-09-16,05:09:00,VEHICLE / BOATING LAWS
90262,2016-09-16,09:09:00,VEHICLE / BOATING LAWS
90262,2016-09-17,12:09:00,VEHICLE / BOATING LAWS
90240,2016-01-28,01:01:00,NARCOTICS
90262,2016-09-17,07:09:00,VEHICLE / BOATING LAWS
90022,2016-01-26,03:01:20,VEHICLE / BOATING LAWS
90660,2016-02-02,12:02:00,BURGLARY
90715,2016-10-29,11:10:00,FORCIBLE RAPE
90660,2016-09-02,11:09:00,NARCOTICS
90262,2016-09-22,05:09:00,VEHICLE / BOATING LAWS
90701,2016-10-13,09:10:00,VEHICLE / BOATING LAWS
90262,2016-09-25,11:09:00,VEHICLE / BOATING LAWS
90262,2016-09-26,11:09:00,VEHICLE / BOATING LAWS
90262,2016-09-27,08:09:00,VEHICLE / BOATING LAWS
90262,2016-09-28,05:09:00,VEHICLE / BOATING LAWS
90262,2016-09-29,03:09:00,VEHICLE / BOATING LAWS
90262,2016-10-02,07:10:00,VEHICLE / BOATING LAWS
